gene_label	log2FC	pvalue
Gene_132	-0.9530901331224663	0.008867905177830444
Gene_133	1.7156282030176713	0.01886309780856937
Gene_134	-2.2062094417539866	0.4167041031407928
Gene_135	-1.5233686218113123	0.003616244884579312
Gene_136	0.4702707711752929	0.06257111593990226
Gene_137	1.2571898518415716	0.10948732578986647
Gene_138	2.99509633753768	0.09535345327332491
Gene_139	4.370793699010994	0.3517023909150932
Gene_140	0.6216141499139946	0.7012708071392305
Gene_141	-1.4843071800477963	0.7906488066214301
Gene_142	0.516868361634752	1.05867795104963e-08
Gene_143	0.4015671935157537	0.14643617464233594
Gene_144	-1.2194116429654889	0.7479016021733851
Gene_145	-3.385466433166246	0.0006352196042651476
Gene_146	-0.9181451985897121	0.01299334877049691
Gene_147	-0.2111863296245779	0.2805886206046905
Gene_148	3.189127119780779	0.002546557740066831
Gene_149	0.23557285116801693	0.27424553529067836
Gene_150	-0.23795225555803245	0.8118701532063985
Gene_151	-1.5534806292387175	0.7599263976180977
Gene_152	-2.5120244170565353	0.6955520304430862
Gene_153	-0.7294618636099963	0.13900507859836478
Gene_154	-0.08067382622748073	0.8078339097254986
Gene_155	2.6518948703698246	0.6771759616956061
Gene_156	0.19541178220932875	0.1948376865619081
Gene_157	1.4741092665345863	0.648093930316707
Gene_158	-0.7489433978087281	0.4835116410553299
Gene_159	1.8813141442825079	0.0002920233357977637
Gene_160	-1.4476751433485577	0.11212316356117649
Gene_161	-1.0878390968036298	0.5183042758933349
Gene_162	3.192704598652747	0.09993180906237045
Gene_163	-1.2320800188365792	0.1642533873378413
Gene_164	1.2577338056045173	0.1325463143615081
Gene_165	-1.3543907671305395	0.9541082790745968
Gene_166	1.3973595193113661	0.2848646905154036
Gene_167	0.5774264491587947	0.3552043236604873
Gene_168	-0.2349568464871356	0.322080606363828
Gene_169	-3.34699904293945	0.000132193206627998
Gene_170	-0.9821815431440857	0.5629659113785919
Gene_171	3.2296748448062145	1.9134231487527605e-09
Gene_172	-0.68247522051117	0.29992490589790305
Gene_173	-1.8384086456508721	0.11483467452046547
Gene_174	-1.916906361479429	0.5562184527685528
Gene_175	2.880598673062669	5.7100412583419156e-08
Gene_176	-0.0879362978457725	0.002768682144076683
Gene_177	0.23998742036015736	0.8794234089237163
Gene_178	-0.17795748916482385	0.4725735109598144
Gene_179	0.4287392094038143	0.9713590240883724
Gene_180	1.959002612560237	0.5530130063891046
Gene_181	0.3290737520457845	0.2709203934592204
Gene_182	-0.6163908462506058	0.488975515395377
Gene_183	1.6594330650898332	0.037310292499196575
Gene_184	0.6431346576924202	0.8040011602826674
Gene_185	2.303633987993988	0.10143505094427743
Gene_186	0.2748516558328592	0.3087484885721301
Gene_187	-1.8367035475807505	0.5653165470484117
Gene_188	-2.0522387988684976	0.04297512574260136
Gene_189	2.4763918983468742	0.07931689927351654
Gene_190	2.585498581174946	0.6961163576434012
Gene_191	-3.982204903105735	2.2520871710004914e-10
Gene_192	-0.5747809817039816	0.47708286629966823
Gene_193	2.1921664383633033	0.3386956334868808
Gene_194	1.152168466575218	3.4835768954778095e-10
Gene_195	-1.3420905284337397	0.18877889794478753
Gene_196	0.9649901920335666	0.7634112937562383
Gene_197	-0.5919076842893845	0.9515421931551283
Gene_198	-0.007682800080106944	0.14017974228931376
Gene_199	-0.24516434778676888	0.9596812191781589
Gene_200	-1.3024038201497878	0.008756767718178692
Gene_201	2.111222791970575	0.6416604053990911
Gene_202	0.13587736035261833	0.7099263781715892
Gene_203	0.9659081899152868	0.7041188903841691
Gene_204	-3.075258151546534	0.8198111082037072
Gene_205	3.6576879676844722	1.2974654846851322e-09
Gene_206	-1.2648454054393068	0.5333585875613652
Gene_207	-1.8282195906354421	0.3238270025310332
Gene_208	-1.3172285503931263	0.10525759387259129
Gene_209	-0.5011851610512181	0.664640190959755
Gene_210	1.3738538135340197	0.03360996928288992
Gene_211	-1.989589076609346	0.2756350511558048
Gene_212	0.04594723889162617	0.09422986453667727
Gene_213	-0.7262541500003677	0.19072715740364535
Gene_214	-3.02566031827724	3.2416290155975933e-09
Gene_215	1.5041367379569062	0.6284766302420706
Gene_216	-1.618645531834558	5.0856731021502055e-05
Gene_217	2.0060971611641154	0.09017197658047395
Gene_218	-0.23175851887485072	0.433373916516071
Gene_219	-4.165338000916999	9.765157846425708e-07
Gene_220	-0.33578822532074926	0.7204591528839038
Gene_221	0.3637451869068324	0.579026608241149
Gene_222	0.26486003768056654	0.4915657673878424
Gene_223	1.2650925330370946	1.6894823949591946e-05
Gene_224	0.1357346724418113	0.9662968872637892
Gene_225	0.3423424952083577	0.7562942217278211
Gene_226	3.7762110563008804	0.49697956051042985
Gene_227	2.8152669169225053	0.47922261294105534
Gene_228	-1.27986502583823	0.02647910140231554
Gene_229	-0.43107504232376415	0.9425092633255557
Gene_230	-2.1951630027555047	0.31917397183541224
Gene_231	-0.8860605209452297	0.25593908195514986
Gene_232	0.47340750538551074	0.9994089253877304
Gene_233	1.8087804313323503	0.7186896715326555
Gene_234	-1.0936257566154128	0.047363773394551605
Gene_235	-0.9812196601016948	0.061885477119387904
Gene_236	-3.2209335446079823	0.025501564057647714
Gene_237	-0.24399888081736149	0.5996188995529071
Gene_238	-1.5936216177893447	0.07156450015479535
Gene_239	-0.7941591410491107	0.9333883568515917
Gene_240	-1.3152911672513823	0.9369065400289873
Gene_241	-0.1413938313788355	0.5460540667934743
Gene_242	-2.636592587034947	0.6166389314342869
Gene_243	-2.2005678680864857	0.2918944015960604
Gene_244	3.193870668042447	0.06397254250187606
Gene_245	1.0365296614609587	2.9821438305764503e-10
Gene_246	-3.748873580720414	1.2584525279217088e-07
Gene_247	2.755370292481971	0.08555764110983737
Gene_248	4.35760075386061	0.3112231092731015
Gene_249	-1.7573499432380126	0.012465659936635494
Gene_250	-0.5523734351820458	0.43403561581291245
Gene_251	0.5123333264107643	0.7076809101093087
Gene_252	2.5930464666083886	0.8013489314418041
Gene_253	-1.4802856176423562	0.6043073038384905
Gene_254	-0.3679167689131646	0.8468742031292251
Gene_255	1.166006364092616	0.40650220382646013
Gene_256	0.652149111699928	0.8487720850755994
Gene_257	1.172920968432822	0.000841358820596705
Gene_258	2.3862682646007567	5.521794085092262e-10
Gene_259	-2.0623437125549726	0.9441456466660514
Gene_260	-0.3572606159619979	0.2749708739096194
Gene_261	3.1216675547133996	6.144308064187754e-05
Gene_262	0.34825483443938393	0.24267404303075954
Gene_263	0.9310211489412268	2.1407994913497737e-07
Gene_264	4.562638468637815	1.5238200848232508e-09
Gene_265	1.5190737267297427	0.5246675094911049
Gene_266	0.23314399150269904	0.8831268820476108
Gene_267	0.5276346125988052	0.2923382271804653
Gene_268	0.07973302136680105	0.5207706080070917
Gene_269	0.00012658963712127065	0.34013895375446546
Gene_270	-1.082337050314271	0.8217730593910232
Gene_271	0.47474139250996206	0.15760151337271824
Gene_272	-0.1459298976202342	0.10351026839970746
Gene_273	3.139752463395892	0.5029952532873022
Gene_274	2.360032353712864	0.6718875857983031
Gene_275	-2.082946215401452	3.6049982718181898e-06
Gene_276	-1.1445858145421512	0.5896248529463539
Gene_277	0.9268285189054069	1.310529656870223e-08
Gene_278	1.7867144296332977	0.39271005862165276
Gene_279	2.594068055611066	0.0002856490959438299
Gene_280	0.7202151050874163	0.1160993079899466
Gene_281	-0.007954480050879731	1.649695963329706e-05
Gene_282	1.391157722337271	0.3289436505435983
Gene_283	0.6816305073215444	0.4954913413191332
Gene_284	-1.665646026621717	0.3563174837213076
Gene_285	-0.7072872111749234	0.5605994751103323
Gene_286	0.39557580653477936	0.48060914854472675
Gene_287	0.07870019753436544	0.677942801896146
Gene_288	-0.43825677870533253	0.66696216359671
Gene_289	-0.1552324020989413	0.3180641471768731
Gene_290	-0.37796606731032806	0.34621445542647006
Gene_291	0.22884376815370286	0.5851478216827886
Gene_292	2.207237959489736	0.5964324679311985
Gene_293	-3.8499876613969466	0.31469991370566314
Gene_294	-0.35527539676452635	0.3303178858423934
Gene_295	0.26476863205867046	0.6940450132167426
Gene_296	0.4439909845306492	0.6474108229113285
Gene_297	-0.5578718719819348	0.13505080476626963
Gene_298	-5.829802737518689	1.708009889752262e-05
Gene_299	0.4919932255711644	0.8927060787213197
Gene_300	2.5910253212462777	0.03630567620084465
Gene_301	-0.5293155649452872	1.2050108911816455e-05
Gene_302	1.2957420205472825	0.16317815714782583
Gene_303	-0.49278783468434084	0.5072486325109911
Gene_304	-0.09198651874327095	0.42433642898057783
Gene_305	-1.5793477660559234	0.010129337440445887
Gene_306	-0.501684258533815	0.9153969370980923
Gene_307	1.9500668920484379	0.4549252273888131
Gene_308	0.8739828629815605	0.9542682767651881
Gene_309	2.5984674081149164	0.2867439010505435
Gene_310	1.7661178334665406	0.8662757734293448
Gene_311	-0.8788089964471206	2.59433823867509e-07
Gene_312	2.615901789251688	0.5568324164150974
Gene_313	0.6584897381074482	0.20267778794744973
Gene_314	4.3038922905217145	3.4909099583726236e-06
Gene_315	-0.44485643030206257	0.5489780665745623
Gene_316	0.09981872378880724	0.9445296658581729
Gene_317	-1.0461357349504152	0.43927206186656464
Gene_318	1.4843759018922795	0.26851364771297065
Gene_319	-1.7674554346722984	0.13828700158027843
Gene_320	1.173525513626492	0.6986335687168161
Gene_321	-0.2859765862577392	0.9741096189831713
Gene_322	1.756870640200979	0.028343770668564097
Gene_323	4.791288745658202	0.002841562841016647
Gene_324	0.17005601288271777	0.00015563581537870468
Gene_325	1.0961620367079672	0.07478153431987118
Gene_326	-2.3580603834798612	0.11017004519511614
Gene_327	-0.10042975934730125	0.6919570984805129
Gene_328	-1.7580107888922238	0.647963375930992
Gene_329	-0.777419763549412	0.06882741540936295
Gene_330	2.266842649915082	0.8344227521677142
Gene_331	0.956300716346544	0.52342384789255
Gene_332	-1.0483956428681194	0.9071973733458928
Gene_333	-1.5205760496605984	0.8779908810049053
Gene_334	0.049173139314391184	0.812507769068915
Gene_335	-1.8248402240716917	0.5158988962928315
Gene_336	-1.0067104160948717	0.25171064182426117
Gene_337	0.4680142073268658	0.505975503960535
Gene_338	1.7329680541600443	0.10081137789169892
Gene_339	3.7420927358299467	0.020154233880602366
Gene_340	-3.43693426289715	0.1339772193156099
Gene_341	0.45655009354538967	0.5111729625496058
Gene_342	0.10805035984886688	0.054381974261379584
Gene_343	0.6208354280590396	0.2995124903446946
Gene_344	6.3411584591570005	0.00026621038804440766
Gene_345	-3.094857415207114	0.6200315427496673
Gene_346	-0.8866551377866584	0.78678671204383
Gene_347	0.886359484190032	0.057302954634795844
Gene_348	-0.7208541616621584	6.58572493080031e-06
Gene_349	2.2139235720802635	0.8607676949685277
Gene_350	0.5525349190509876	0.3422690743537959
Gene_351	-1.757348464719269	1.3703560708485691e-09
Gene_352	-0.8564154922826919	0.40261303176318824
Gene_353	1.2206455349493157	0.15419088227421243
Gene_354	1.6027073339835574	0.5286624186102441
Gene_355	0.34931703020575255	0.08635967459296068
Gene_356	0.3516013390480439	0.8784721554081407
Gene_357	0.4055148589225888	0.9242897594171796
Gene_358	-1.2950178971090724	0.8216131370292423
Gene_359	-0.2212930203605294	0.5625281207997258
Gene_360	-0.2287837986785382	0.5575985911696951
Gene_361	4.277207123556674	0.0008237263768194097
Gene_362	1.4997363703654418	0.24790168990639272
Gene_363	-1.587804122967614	0.07594836599761264
Gene_364	-3.2974084120023193	1.0860084395157256e-09
Gene_365	2.22218332148846	0.3287855978772247
Gene_366	-1.115382343218846	0.32233877287581036
Gene_367	-1.2333750259354805	0.007085354269239508
Gene_368	0.3034592877467904	0.596239409588309
Gene_369	1.2665777857279803	0.2640337023492107
Gene_370	0.017139083340988997	0.18785854827389514
Gene_371	1.9934408856554837	0.04043193148896052
Gene_372	1.2851909738497902	0.3643615765391751
Gene_373	1.2627301003350928	0.8789688723985605
Gene_374	0.8311747519861399	0.3366708076637053
Gene_375	3.4914796505191275	0.6790742101516862
Gene_376	-0.3077425332990663	0.7565469634262526
Gene_377	-3.005283438099771	0.3281008092573895
Gene_378	2.4063815422757115	0.8216407350298772
Gene_379	-3.458349704438638	0.0014397566085200021
Gene_380	0.16182066651454957	0.5592422287450273
Gene_381	1.9643260272907903	0.0009924641505296699
Gene_382	-2.4033893115883878	0.03509076601929906
Gene_383	-1.8774708211592093	0.9908658441069768
Gene_384	-2.4019169056782808	0.7822839235253309
Gene_385	-1.1912044350381357	0.9375652587791905
Gene_386	0.6594549090254903	0.9023032049277971
Gene_387	0.7862817642191564	0.02044298324070654
Gene_388	0.41441126899283065	0.7918472898118891
Gene_389	-2.1191488258385496	0.45114574406604
Gene_390	-3.465155154948966	0.7895582040216998
Gene_391	0.0815303780855734	0.0067157842627135625
Gene_392	-0.7076640504575036	0.2881993012717443
Gene_393	0.6890786575749177	0.7513237758161698
Gene_394	3.2515303711305883	0.0001988653046368425
Gene_395	0.2073621480880229	0.6197146012526525
Gene_396	1.1401996280637807	0.30125618951613814
Gene_397	0.34381706117260263	0.31036259135682664
Gene_398	0.7950970584022	0.9667639636453562
Gene_399	-1.0570098943048236	0.43921217929028333
Gene_400	-0.2694171207471878	0.4471255502991245
Gene_401	0.29516414498543586	0.5523327502854662
Gene_402	1.2307927131261283	0.4095023369234385
Gene_403	-0.5906117583368582	0.5526715646421471
Gene_404	0.781750883598169	0.43233542282432436
Gene_405	1.108420089863964	4.376911803782508e-08
Gene_406	-0.17631325099219552	0.9090510198073789
Gene_407	1.2442785630361095	0.9321102598221507
Gene_408	-2.9895905565812337	0.5642962058729569
Gene_409	-1.9447084921121416	0.4421485575202805
Gene_410	-2.223278096164231	0.7052400588213139
Gene_411	-3.500424179772457	0.8383235913120742
Gene_412	-1.017396660232765	0.562982242110079
Gene_413	3.88829057369215	1.1093822771678338e-10
Gene_414	-3.1169012479475064	0.00016812767436459643
Gene_415	4.015962840517742	6.174593252186334e-05
Gene_416	4.7854732828590185	8.980885179285366e-08
Gene_417	1.9915291984015373	0.20864533263513385
Gene_418	-0.10370690208920932	0.49837454707196005
Gene_419	2.030378834354096	0.5882685546462604
Gene_420	0.1381899876511638	0.0024779309567752876
Gene_421	1.969730817649293	0.02616389790971881
Gene_422	-0.8916005282981028	0.6100245084839097
Gene_423	-2.2208047688475245	0.12913633178528963
Gene_424	-1.3322007806004785	0.8163570725941914
Gene_425	-0.5370250321116438	0.7170569664688389
Gene_426	1.2053775290679023	0.758299543487807
Gene_427	2.5811547467489757	0.39204246192265196
Gene_428	-2.07327227306556	0.8542025067095719
Gene_429	0.5892412023898784	0.4140275821909595
Gene_430	-1.5608159087363016	0.5705091529885404
Gene_431	0.7120456326948029	0.0006423037998094949
Gene_432	-0.19662997603158988	0.6448731147133749
Gene_433	-2.7463587387712955	0.7181757921561192
Gene_434	1.3924454873527266	0.5671093655320814
Gene_435	-4.178048520235006	1.858032978486457e-08
Gene_436	-0.8008503575603318	0.8099364737307146
Gene_437	-1.604628616934535	0.6813727171971046
Gene_438	-0.9814249150313332	0.27807403979221557
Gene_439	0.6418356610423759	0.9590733380840785
Gene_440	-0.2838665114046083	0.707267194224614
Gene_441	-1.4822378955088242	2.9615132800804716e-05
Gene_442	0.5428827808932655	0.9712613162717423
Gene_443	-1.0989049581924109	3.0455787585103754e-06
Gene_444	-0.514179226296569	0.7553715412497705
Gene_445	1.3001320166214776	1.786572222552588e-08
Gene_446	1.6008336248579744	0.17217066376570717
Gene_447	-0.497232258145882	0.5433514174694226
Gene_448	1.6718886668660655	0.7653765224177896
Gene_449	0.5750656697737057	0.5208571587534822
Gene_450	-0.19670629530501738	0.8682391284188339
Gene_451	0.5231638410694427	0.10965589928073267
Gene_452	2.9265188401894493	0.38094034811054006
Gene_453	3.11547079358063	0.5059644186430609
Gene_454	0.10407170269916804	0.43232529592587554
Gene_455	0.24028588997561295	0.10858654791069441
Gene_456	1.6143602361995784	0.1535282941292777
Gene_457	0.34265214193993065	1.4595126244014659e-08
Gene_458	0.4996055589273827	0.4843842592530126
Gene_459	-0.0387942719307846	0.0487224268478554
Gene_460	0.4708623171863304	0.01649125907600079
Gene_461	0.6790405726480147	2.9786677807118235e-05
Gene_462	-2.384351239963453	0.16437872600800582
Gene_463	-3.1094751539869376	0.7051259460287093
Gene_464	-1.6760761694844117	0.795323462548219
Gene_465	-0.6880129274089996	0.22829670853427592
Gene_466	-0.43978737997314277	0.592176944922563
Gene_467	-0.6743242749757883	0.00010249793809019333
Gene_468	4.016291570927273	8.950822020393451e-08
Gene_469	-1.443136674512441	0.8887954941925538
Gene_470	0.5215626786764354	0.544098091527901
Gene_471	-0.6106173545254876	0.8858886951556112
Gene_472	-0.4265457570601427	0.22524780425698218
Gene_473	0.27798847412307304	0.3300243433156636
Gene_474	0.9287566754630899	0.47095213850972184
Gene_475	-0.508887725826023	0.4800800752465349
Gene_476	1.5957772991015378	0.9976479671839357
Gene_477	-1.712907339213606	0.11444531905968554
Gene_478	0.009508593543402662	0.8519650356163943
Gene_479	3.896510589893748	0.8636820394355019
Gene_480	0.3346196139379127	0.5531986315824675
Gene_481	2.1498217599092593	0.34403716832475006
Gene_482	0.13728026725981227	0.5192261043363736
Gene_483	0.871165642994695	0.29246770487731705
Gene_484	2.561037734974282	0.0010860391579142587
Gene_485	-0.25561137174630666	0.4982791587605022
Gene_486	-1.1692235950881296	0.9258421788848663
Gene_487	0.6454520384363298	0.6226913443937746
Gene_488	-1.277305783778652	0.5143193331632514
Gene_489	0.9983778544701437	0.7110693540065454
Gene_490	1.627930506668865	0.503932964479841
Gene_491	0.5497971108558449	0.9045063504289965
Gene_492	3.470290293409535	0.0067193449930882145
Gene_493	-2.815873479108176	5.380080209768389e-06
Gene_494	-0.46300958331961894	0.812190551869973
Gene_495	1.403320688197724	0.8607333618787962
Gene_496	-2.7471091263226857	0.4829078324227804
Gene_497	-3.4120847923341726	1.313015322660937e-09
Gene_498	-2.9862179926859964	0.30677408364652775
Gene_499	-2.2425912453408077	0.7619481785879804
Gene_500	2.045793344720864	0.14045015847497763
Gene_501	1.342777472957529	0.3070519160318035
Gene_502	-1.0792203499271855	0.44573266341515955
Gene_503	-2.2537551840613457	0.3223197182111899
Gene_504	-4.446793256762477	0.3870171156854819
Gene_505	-0.8152432618989518	0.8201047448016875
Gene_506	3.6306225183711036	0.2566758922165
Gene_507	0.6523264071954711	0.7452811721800441
Gene_508	-2.496586534873056	6.9251004092873595e-09
Gene_509	2.2411829460427324	0.033347503699474645
Gene_510	-2.3414375294916643	0.7920232428505707
Gene_511	-3.807712967486818	0.0002729242753870571
Gene_512	-1.6316465881220081	2.708688659672187e-07
Gene_513	-0.12915097773157275	0.9151384037535853
Gene_514	1.1862091825351209	0.8007129735744556
Gene_515	0.5169678393540785	0.39044651045791523
Gene_516	2.7884779206651844	8.406710524014803e-09
Gene_517	-1.0325584233461391	0.7793575448078697
Gene_518	1.3467231126158221	0.2925945899198641
Gene_519	2.4434054214359873	0.8038827403284853
Gene_520	-1.4552242794771189	0.3280711426281341
Gene_521	-1.3315434835718396	0.805990582404939
Gene_522	2.0036765044803495	0.0868004434420433
Gene_523	-4.128143266813812	0.009766541290259632
Gene_524	2.1057320880998356	0.9976754473700548
Gene_525	-0.6638035678382759	0.8694571232477434
Gene_526	2.182568364406067	0.8828475034779192
Gene_527	0.19722872520817827	0.9512799476114895
Gene_528	0.3873432349840428	0.4383163094706562
Gene_529	2.3470770325048567	0.28683555475146866
Gene_530	-0.5426557161662569	0.1300249951049005
Gene_531	0.39567849711786574	1.5863205089641034e-05
Gene_532	-0.6728463120425315	0.220048320554603
Gene_533	0.678500925964708	0.9355508567457647
Gene_534	-2.3486386082707718	0.004003162542378779
Gene_535	-2.1510144567482348	3.9254460984573607e-10
Gene_536	-0.8081569764266148	0.2464758531587792
Gene_537	1.7217189911003452	0.1989567116732994
Gene_538	-3.591390457350707	0.22577843665713246
Gene_539	1.3052668285941353	3.44894600854418e-08
Gene_540	-2.529702226851153	0.32751207838039803
Gene_541	-4.546610704458269	0.03993556950106068
Gene_542	0.3714988516634147	0.8902579336572655
Gene_543	-3.3187666397156943	2.1172881703716365e-05
Gene_544	-2.275320825781097	1.6915148927729276e-05
Gene_545	-0.2387773070700912	0.365503298284807
Gene_546	0.30508236092991514	0.1597384677067353
Gene_547	-1.5128040629146615	0.3205840625178477
Gene_548	1.0602744613485762	0.9642826487076798
Gene_549	0.9939989555782258	0.621811384490956
Gene_550	0.5775569064841515	0.27751111950626406
Gene_551	-2.040293467650853	1.0180622921033919e-05
Gene_552	0.44462700121298926	0.8355130374474431
Gene_553	3.052609954096601	0.6684435707389292
Gene_554	-0.13064125657876485	0.560652840773103
Gene_555	-0.4606248275018651	0.8851628766453248
Gene_556	-3.9212649293565036	5.442356595708866e-05
Gene_557	-1.5483940058667551	0.6427297308268224
Gene_558	-1.866707681401613	0.18976813729179132
Gene_559	-1.3331959698463778	0.10638868310176891
Gene_560	-0.10602057247810698	0.9651421170608848
Gene_561	0.5014426927465717	0.5988583701404668
Gene_562	0.07671308782824268	0.41568340920486074
Gene_563	-1.1483029161445695	0.5890208209513155
Gene_564	1.3502768460299448	0.06181196116553419
Gene_565	1.1091190084514213	0.8221272739218941
Gene_566	-0.2394724611330255	0.21664553564267142
Gene_567	-4.632479328001647	5.173269829699597e-05
Gene_568	0.8226418812446993	0.5343784433101728
